,Total Run Score,Total Discards Used,Total Cards Played,Best Hand Score,Hand played for Best Hand Score,Rounds Won,Rounds Played,Antes Won,Run Average Score,Average Discards,Flush Count,Four of a Kind Count,Full House Count,High Card Count,Pair Count,Straight Count,Straight Flush Count,Three of a Kind Count,Two Pair Count
0,1996.0,4.0,56.0,372,Full House,3,4,1,665.3,1.3,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0
0,876.0,5.0,36.0,360,Full House,2,3,0,438.0,2.5,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
0,2292.0,4.0,72.0,332,Full House,4,5,1,573.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,8.0
0,932.0,6.0,39.0,316,Straight,2,3,0,466.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0
0,2314.0,7.0,68.0,368,Full House,4,5,1,578.5,1.8,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,8.0
0,2584.0,6.0,73.0,372,Full House,4,5,1,646.0,1.5,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
0,1496.0,3.0,35.0,700,Four of a Kind,2,3,0,748.0,1.5,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0
0,1628.0,7.0,53.0,372,Full House,3,4,1,542.7,2.3,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0
0,2156.0,3.0,53.0,728,Four of a Kind,3,4,1,718.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0
0,368.0,2.0,21.0,368,Full House,1,2,0,368.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
0,2614.0,7.0,56.0,728,Four of a Kind,4,5,1,653.5,1.8,0.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,5.0
0,884.0,1.0,32.0,360,Full House,2,3,0,442.0,0.5,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0
0,332.0,3.0,14.0,332,Flush,1,2,0,332.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
0,1680.0,4.0,52.0,344,Full House,3,4,1,560.0,1.3,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0
0,1848.0,3.0,49.0,324,Straight,3,4,1,616.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0
0,1428.0,3.0,47.0,360,Full House,3,4,1,476.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
0,2464.0,7.0,74.0,336,Flush,4,5,1,616.0,1.8,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0
0,1480.0,5.0,52.0,360,Full House,3,4,1,493.3,1.7,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0
0,1592.0,7.0,47.0,368,Full House,3,4,1,530.7,2.3,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0
0,976.0,5.0,35.0,328,Full House,2,3,0,488.0,2.5,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0
0,0.0,0.0,9.0,120,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
0,1117.0,3.0,36.0,324,Flush,2,3,0,558.5,1.5,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0
0,1068.0,2.0,36.0,340,Full House,2,3,0,534.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0
0,1548.0,6.0,52.0,316,Straight,3,4,1,516.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,8.0
0,2380.0,9.0,69.0,360,Full House,4,5,1,595.0,2.2,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,11.0
0,1576.0,8.0,52.0,372,Full House,3,4,1,525.3,2.7,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0
0,1020.0,4.0,39.0,324,Straight,2,3,0,510.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0
0,896.0,5.0,33.0,324,Flush,2,3,0,448.0,2.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0
0,1656.0,6.0,49.0,320,Flush,3,4,1,552.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0
0,2668.0,4.0,73.0,372,Full House,4,5,1,667.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0
0,404.0,3.0,25.0,308,Straight,1,2,0,404.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,1700.0,8.0,53.0,368,Full House,3,4,1,566.7,2.7,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0
0,2644.0,7.0,74.0,372,Full House,4,5,1,661.0,1.8,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0
0,1548.0,5.0,55.0,324,Straight,3,4,1,516.0,1.7,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,7.0
0,1736.0,3.0,58.0,360,Full House,3,4,1,578.7,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0
0,776.0,3.0,33.0,320,Full House,2,3,0,388.0,1.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0
0,1580.0,6.0,54.0,324,Straight,3,4,1,526.7,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0
0,892.0,3.0,35.0,348,Full House,2,3,0,446.0,1.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0
0,924.0,4.0,31.0,368,Full House,2,3,0,462.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0
0,964.0,1.0,38.0,308,Flush,2,3,0,482.0,0.5,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
0,1928.0,2.0,45.0,324,Straight,3,4,1,642.7,0.7,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0
0,1795.0,6.0,51.0,372,Full House,3,4,1,598.3,2.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0
0,2527.0,5.0,70.0,368,Full House,4,5,1,631.8,1.2,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0
0,1760.0,4.0,52.0,300,Flush,3,4,1,586.7,1.3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
0,0.0,0.0,11.0,124,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
0,1736.0,2.0,53.0,368,Full House,3,4,1,578.7,0.7,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0
0,1732.0,5.0,47.0,324,Straight,3,4,1,577.3,1.7,3.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0
0,1604.0,2.0,57.0,368,Full House,3,4,1,534.7,0.7,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0
0,1608.0,2.0,43.0,372,Full House,3,4,1,536.0,0.7,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0
0,1012.0,4.0,42.0,324,Straight,2,3,0,506.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0
0,3308.0,9.0,68.0,588,Four of a Kind,4,5,1,827.0,2.2,2.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0
0,1020.0,3.0,33.0,324,Straight,2,3,0,510.0,1.5,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0
0,860.0,2.0,35.0,324,Straight,2,3,0,430.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0
0,1180.0,2.0,37.0,336,Full House,2,3,0,590.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0
0,1236.0,3.0,37.0,372,Full House,2,3,0,618.0,1.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0
0,1652.0,2.0,47.0,372,Full House,3,4,1,550.7,0.7,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0
0,312.0,0.0,14.0,312,Full House,1,2,0,312.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
0,1632.0,1.0,33.0,960,Straight Flush,2,3,0,816.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
0,1504.0,2.0,47.0,360,Full House,3,4,1,501.3,0.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
0,827.0,1.0,32.0,256,Flush,2,3,0,413.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0
0,1539.0,9.0,54.0,360,Full House,3,4,1,513.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0
0,2608.0,8.0,67.0,368,Full House,4,5,1,652.0,2.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,6.0
0,2480.0,4.0,67.0,352,Full House,4,5,1,620.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,6.0
0,928.0,2.0,41.0,284,Flush,2,3,0,464.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
0,824.0,5.0,30.0,328,Flush,2,3,0,412.0,2.5,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0
0,2423.0,7.0,62.0,700,Four of a Kind,4,5,1,605.8,1.8,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,7.0
0,1808.0,5.0,54.0,368,Full House,3,4,1,602.7,1.7,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0
0,536.0,1.0,20.0,296,Straight,1,2,0,536.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
0,1699.0,6.0,49.0,372,Full House,3,4,1,566.3,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0
0,408.0,1.0,25.0,308,Straight,1,2,0,408.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,1224.0,3.0,36.0,364,Full House,2,3,0,612.0,1.5,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0
0,1564.0,4.0,49.0,324,Straight,3,4,1,521.3,1.3,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0
0,372.0,1.0,25.0,144,Three of a Kind,1,2,0,372.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
0,801.0,4.0,41.0,324,Straight,2,3,0,400.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0
0,824.0,4.0,30.0,324,Straight,2,3,0,412.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0
0,505.0,2.0,20.0,316,Straight,1,2,0,505.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
0,460.0,0.0,22.0,280,Straight,1,2,0,460.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
0,0.0,0.0,11.0,120,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
0,700.0,1.0,16.0,700,Four of a Kind,1,2,0,700.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
0,372.0,0.0,21.0,280,Straight,1,2,0,372.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
0,424.0,3.0,25.0,316,Straight,1,2,0,424.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,1708.0,4.0,46.0,328,Full House,3,4,1,569.3,1.3,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0
0,1096.0,6.0,36.0,368,Full House,2,3,0,548.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
0,2424.0,6.0,57.0,700,Four of a Kind,3,4,1,808.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0
0,886.0,2.0,32.0,332,Flush,2,3,0,443.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
0,1952.0,6.0,50.0,372,Full House,3,4,1,650.7,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,4.0
0,1196.0,3.0,32.0,324,Straight,2,3,0,598.0,1.5,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
0,1868.0,3.0,53.0,360,Full House,3,4,1,622.7,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,6.0
0,940.0,4.0,36.0,368,Full House,2,3,0,470.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0
0,1970.0,5.0,54.0,360,Full House,3,4,1,656.7,1.7,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,6.0
0,896.0,2.0,30.0,372,Full House,2,3,0,448.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0
0,2607.0,8.0,70.0,372,Full House,4,5,1,651.8,2.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,8.0
0,1033.0,4.0,30.0,316,Straight,2,3,0,516.5,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0
0,0.0,0.0,11.0,124,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
0,4370.0,4.0,94.0,1176,Straight Flush,5,6,1,874.0,0.8,5.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,9.0
0,2088.0,5.0,58.0,360,Full House,3,4,1,696.0,1.7,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0
0,1452.0,3.0,37.0,700,Four of a Kind,3,4,1,484.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
0,952.0,3.0,27.0,372,Full House,2,3,0,476.0,1.5,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0
0,996.0,4.0,38.0,320,Flush,2,3,0,498.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
0,2592.0,11.0,74.0,368,Full House,4,5,1,648.0,2.8,2.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,8.0
0,1813.0,8.0,46.0,372,Full House,3,4,1,604.3,2.7,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,4.0
0,1596.0,7.0,47.0,372,Full House,3,4,1,532.0,2.3,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,6.0
0,1908.0,8.0,56.0,324,Straight,3,4,1,636.0,2.7,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0
0,2292.0,11.0,73.0,360,Full House,4,5,1,573.0,2.8,3.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,7.0
0,1924.0,5.0,43.0,700,Four of a Kind,3,4,1,641.3,1.7,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
0,1564.0,0.0,47.0,360,Full House,3,4,1,521.3,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0
0,1772.0,5.0,44.0,644,Four of a Kind,3,4,1,590.7,1.7,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0
0,1529.0,5.0,54.0,324,Straight,3,4,1,509.7,1.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,7.0
0,1072.0,3.0,28.0,324,Straight,2,3,0,536.0,1.5,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0
0,1404.0,2.0,42.0,700,Four of a Kind,2,3,0,702.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0
0,2820.0,4.0,65.0,700,Four of a Kind,4,5,1,705.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,6.0
0,1504.0,3.0,51.0,308,Flush,3,4,1,501.3,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0
0,1816.0,3.0,59.0,360,Full House,3,4,1,605.3,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0
0,1724.0,5.0,49.0,316,Full House,3,4,1,574.7,1.7,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0
0,2380.0,9.0,69.0,356,Full House,4,5,1,595.0,2.2,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,8.0
0,1956.0,3.0,58.0,332,Flush,3,4,1,652.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0
0,788.0,3.0,29.0,360,Full House,2,3,0,394.0,1.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0
0,1728.0,4.0,56.0,312,Full House,3,4,1,576.0,1.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0
0,360.0,3.0,19.0,296,Full House,1,2,0,360.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
0,2691.0,8.0,69.0,368,Full House,4,5,1,672.8,2.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,2.0,5.0
0,903.0,6.0,39.0,324,Straight,2,3,0,451.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0
0,528.0,3.0,22.0,308,Straight,1,2,0,528.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0
0,873.0,2.0,34.0,324,Straight,2,3,0,436.5,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0
0,1727.0,5.0,61.0,316,Straight,3,4,1,575.7,1.7,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,7.0
0,348.0,0.0,16.0,348,Full House,1,2,0,348.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
0,924.0,4.0,40.0,308,Straight,2,3,0,462.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0
0,301.0,1.0,18.0,189,Three of a Kind,1,2,0,301.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
0,1932.0,2.0,54.0,348,Full House,3,4,1,644.0,0.7,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0
0,0.0,0.0,11.0,116,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
0,326.0,0.0,27.0,126,Three of a Kind,1,2,0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0,1708.0,6.0,50.0,372,Full House,3,4,1,569.3,2.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,3.0
0,1698.0,4.0,39.0,728,Four of a Kind,3,4,1,566.0,1.3,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
0,2800.0,6.0,80.0,372,Full House,4,5,1,700.0,1.5,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0
0,1028.0,3.0,30.0,372,Full House,2,3,0,514.0,1.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0
0,324.0,2.0,22.0,220,Straight,1,2,0,324.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0
0,1784.0,8.0,33.0,700,Four of a Kind,3,4,1,594.7,2.7,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
0,316.0,1.0,16.0,316,Straight,1,2,0,316.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
0,360.0,0.0,18.0,360,Full House,1,2,0,360.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
0,1064.0,3.0,28.0,324,Straight,2,3,0,532.0,1.5,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
0,2660.0,6.0,63.0,700,Four of a Kind,4,5,1,665.0,1.5,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0
0,2415.0,1.0,63.0,700,Four of a Kind,4,5,1,603.8,0.2,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0
0,836.0,5.0,30.0,284,Flush,2,3,0,418.0,2.5,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0
0,444.0,0.0,26.0,240,Straight,1,2,0,444.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0
0,468.0,2.0,25.0,372,Full House,1,2,0,468.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
0,1418.0,5.0,47.0,324,Straight,3,4,1,472.7,1.7,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0
0,944.0,1.0,31.0,368,Full House,2,3,0,472.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0
0,1153.0,2.0,35.0,324,Straight,2,3,0,576.5,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0
0,2829.0,6.0,68.0,324,Straight,4,5,1,707.2,1.5,1.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,3.0
0,368.0,0.0,20.0,260,Straight,1,2,0,368.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
0,1065.0,3.0,42.0,336,Full House,2,3,0,532.5,1.5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0
0,1084.0,6.0,40.0,372,Full House,2,3,0,542.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0
0,2780.0,7.0,75.0,360,Full House,4,5,1,695.0,1.8,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0
0,308.0,0.0,21.0,308,Straight,1,2,0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
0,0.0,0.0,10.0,104,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
0,1713.0,3.0,47.0,324,Straight,3,4,1,571.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0
0,357.0,0.0,27.0,124,Two Pair,1,2,0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0,2364.0,3.0,73.0,356,Full House,4,5,1,591.0,0.8,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0
0,324.0,0.0,19.0,324,Straight,1,2,0,324.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
0,3770.0,9.0,87.0,1080,Straight Flush,5,6,1,754.0,1.8,2.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,11.0
0,1655.0,7.0,49.0,324,Full House,3,4,1,551.7,2.3,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0
0,796.0,3.0,33.0,316,Straight,2,3,0,398.0,1.5,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0
0,1652.0,3.0,49.0,324,Straight,3,4,1,550.7,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0
0,1899.0,7.0,50.0,372,Full House,3,4,1,633.0,2.3,1.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0
0,1440.0,8.0,53.0,324,Straight,3,4,1,480.0,2.7,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0
0,2964.0,9.0,73.0,372,Full House,4,5,1,741.0,2.2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,5.0
0,408.0,1.0,25.0,308,Straight,1,2,0,408.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,2621.0,10.0,71.0,324,Full House,4,5,1,655.2,2.5,2.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,6.0
0,1890.0,3.0,53.0,372,Full House,3,4,1,630.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0
0,2720.0,6.0,72.0,368,Full House,4,5,1,680.0,1.5,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0
0,502.0,0.0,28.0,220,Straight,1,2,0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
0,476.0,2.0,19.0,360,Full House,1,2,0,476.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
0,0.0,0.0,11.0,124,Two Pair,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
0,1124.0,3.0,33.0,324,Flush,2,3,0,562.0,1.5,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0
0,1492.0,3.0,49.0,324,Straight,3,4,1,497.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0
0,1800.0,3.0,37.0,476,Four of a Kind,3,4,1,600.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0
0,2443.0,8.0,72.0,320,Full House,4,5,1,610.8,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
0,1929.0,5.0,49.0,700,Four of a Kind,3,4,1,643.0,1.7,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
0,1656.0,3.0,54.0,308,Straight,3,4,1,552.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0
0,1604.0,4.0,45.0,360,Full House,3,4,1,534.7,1.3,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0
0,2720.0,4.0,60.0,644,Four of a Kind,4,5,1,680.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0
0,2748.0,9.0,62.0,700,Four of a Kind,4,5,1,687.0,2.2,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0
0,584.0,0.0,24.0,296,Straight,1,2,0,584.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
0,2037.0,2.0,43.0,700,Four of a Kind,3,4,1,679.0,0.7,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0
0,2421.0,6.0,60.0,368,Full House,4,5,1,605.2,1.5,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,6.0
0,2712.0,7.0,80.0,360,Full House,4,5,1,678.0,1.8,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,10.0
0,820.0,0.0,31.0,320,Full House,2,3,0,410.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
0,496.0,0.0,18.0,296,Full House,1,2,0,496.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
0,412.0,3.0,25.0,296,Straight,1,2,0,412.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0,4109.0,11.0,87.0,728,Four of a Kind,5,6,1,821.8,2.2,4.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0
0,859.0,5.0,42.0,260,Straight,2,3,0,429.5,2.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0
0,356.0,2.0,21.0,356,Full House,1,2,0,356.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
0,1616.0,4.0,44.0,372,Full House,3,4,1,538.7,1.3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0
0,324.0,1.0,16.0,324,Straight,1,2,0,324.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
0,2700.0,7.0,74.0,372,Full House,4,5,1,675.0,1.8,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,7.0
